sep=;
Series;Time;Value
cadvisor;2017-03-08T07:13:36.000Z;26300416
cadvisor;2017-03-08T07:13:46.000Z;26157056
cadvisor;2017-03-08T07:13:56.000Z;25960448
cadvisor;2017-03-08T07:14:06.000Z;25919488
cadvisor;2017-03-08T07:14:16.000Z;25804800
cadvisor;2017-03-08T07:14:26.000Z;25804800
cadvisor;2017-03-08T07:14:36.000Z;25890816
cadvisor;2017-03-08T07:14:46.000Z;25993216
cadvisor;2017-03-08T07:14:56.000Z;26001408
cadvisor;2017-03-08T07:15:06.000Z;25931776
cadvisor;2017-03-08T07:15:16.000Z;25923584
cadvisor;2017-03-08T07:15:26.000Z;25833472
cadvisor;2017-03-08T07:15:36.000Z;26267648
cadvisor;2017-03-08T07:15:46.000Z;26275840
cadvisor;2017-03-08T07:15:56.000Z;26251264
cadvisor;2017-03-08T07:16:06.000Z;26124288
cadvisor;2017-03-08T07:16:16.000Z;25980928
cadvisor;2017-03-08T07:16:26.000Z;25980928
cadvisor;2017-03-08T07:16:36.000Z;26501120
cadvisor;2017-03-08T07:16:46.000Z;26427392
cadvisor;2017-03-08T07:16:56.000Z;26140672
cadvisor;2017-03-08T07:17:06.000Z;25862144
cadvisor;2017-03-08T07:17:16.000Z;25960448
cadvisor;2017-03-08T07:17:26.000Z;25821184
cadvisor;2017-03-08T07:17:36.000Z;26529792
cadvisor;2017-03-08T07:17:46.000Z;26480640
cadvisor;2017-03-08T07:17:56.000Z;26087424
cadvisor;2017-03-08T07:18:06.000Z;25985024
cadvisor;2017-03-08T07:18:16.000Z;24956928
cadvisor;2017-03-08T07:18:26.000Z;25075712
cadvisor;2017-03-08T07:18:36.000Z;25686016
cadvisor;2017-03-08T07:18:46.000Z;25276416
cadvisor;2017-03-08T07:18:56.000Z;25100288
cadvisor;2017-03-08T07:19:06.000Z;25247744
cadvisor;2017-03-08T07:19:16.000Z;25108480
cadvisor;2017-03-08T07:19:26.000Z;25047040
cadvisor;2017-03-08T07:19:36.000Z;25493504
cadvisor;2017-03-08T07:19:46.000Z;25473024
cadvisor;2017-03-08T07:19:56.000Z;25518080
cadvisor;2017-03-08T07:20:06.000Z;25600000
cadvisor;2017-03-08T07:20:16.000Z;25464832
cadvisor;2017-03-08T07:20:26.000Z;25346048
cadvisor;2017-03-08T07:20:36.000Z;25931776
cadvisor;2017-03-08T07:20:46.000Z;25731072
cadvisor;2017-03-08T07:20:56.000Z;25468928
cadvisor;2017-03-08T07:21:06.000Z;25456640
cadvisor;2017-03-08T07:21:16.000Z;25337856
cadvisor;2017-03-08T07:21:26.000Z;25341952
cadvisor;2017-03-08T07:21:36.000Z;25665536
cadvisor;2017-03-08T07:21:46.000Z;25726976
cadvisor;2017-03-08T07:21:56.000Z;25288704
cadvisor;2017-03-08T07:22:06.000Z;25235456
cadvisor;2017-03-08T07:22:16.000Z;25214976
cadvisor;2017-03-08T07:22:26.000Z;25219072
cadvisor;2017-03-08T07:22:36.000Z;25710592
cadvisor;2017-03-08T07:22:46.000Z;25624576
cadvisor;2017-03-08T07:22:56.000Z;25501696
grafana;2017-03-08T06:59:26.000Z;13410304
grafana;2017-03-08T06:59:36.000Z;13410304
grafana;2017-03-08T06:59:46.000Z;13410304
grafana;2017-03-08T06:59:56.000Z;13410304
grafana;2017-03-08T07:00:06.000Z;13410304
grafana;2017-03-08T07:00:16.000Z;13410304
grafana;2017-03-08T07:00:26.000Z;13410304
grafana;2017-03-08T07:00:36.000Z;13549568
grafana;2017-03-08T07:00:46.000Z;13418496
grafana;2017-03-08T07:00:56.000Z;13418496
grafana;2017-03-08T07:01:06.000Z;13418496
grafana;2017-03-08T07:01:16.000Z;14712832
grafana;2017-03-08T07:01:26.000Z;14811136
grafana;2017-03-08T07:01:36.000Z;14561280
grafana;2017-03-08T07:01:46.000Z;14962688
grafana;2017-03-08T07:01:56.000Z;15089664
grafana;2017-03-08T07:02:06.000Z;15085568
grafana;2017-03-08T07:02:16.000Z;14991360
grafana;2017-03-08T07:02:26.000Z;14991360
grafana;2017-03-08T07:02:36.000Z;14909440
grafana;2017-03-08T07:02:46.000Z;14909440
grafana;2017-03-08T07:02:56.000Z;14909440
grafana;2017-03-08T07:03:06.000Z;14909440
grafana;2017-03-08T07:03:16.000Z;14909440
grafana;2017-03-08T07:03:26.000Z;14909440
grafana;2017-03-08T07:03:36.000Z;14909440
grafana;2017-03-08T07:03:46.000Z;14909440
grafana;2017-03-08T07:03:56.000Z;14909440
grafana;2017-03-08T07:04:06.000Z;14901248
grafana;2017-03-08T07:04:16.000Z;14901248
grafana;2017-03-08T07:04:26.000Z;14901248
grafana;2017-03-08T07:04:36.000Z;14901248
grafana;2017-03-08T07:04:46.000Z;14901248
grafana;2017-03-08T07:04:56.000Z;14901248
grafana;2017-03-08T07:05:06.000Z;14901248
grafana;2017-03-08T07:05:16.000Z;14901248
grafana;2017-03-08T07:05:26.000Z;14901248
grafana;2017-03-08T07:05:36.000Z;14901248
grafana;2017-03-08T07:05:46.000Z;14901248
grafana;2017-03-08T07:05:56.000Z;14901248
grafana;2017-03-08T07:06:06.000Z;15032320
grafana;2017-03-08T07:06:16.000Z;14909440
grafana;2017-03-08T07:06:26.000Z;14909440
grafana;2017-03-08T07:06:36.000Z;14909440
grafana;2017-03-08T07:06:46.000Z;14909440
grafana;2017-03-08T07:06:56.000Z;14909440
grafana;2017-03-08T07:07:06.000Z;14909440
grafana;2017-03-08T07:07:16.000Z;14909440
grafana;2017-03-08T07:07:26.000Z;14909440
grafana;2017-03-08T07:07:36.000Z;14909440
grafana;2017-03-08T07:07:46.000Z;14909440
grafana;2017-03-08T07:07:56.000Z;14909440
grafana;2017-03-08T07:08:06.000Z;14082048
grafana;2017-03-08T07:08:16.000Z;14213120
grafana;2017-03-08T07:08:26.000Z;14114816
grafana;2017-03-08T07:08:36.000Z;14114816
grafana;2017-03-08T07:08:46.000Z;14114816
grafana;2017-03-08T07:08:56.000Z;14114816
grafana;2017-03-08T07:09:06.000Z;14114816
grafana;2017-03-08T07:09:16.000Z;14114816
grafana;2017-03-08T07:09:26.000Z;14114816
grafana;2017-03-08T07:09:36.000Z;14114816
grafana;2017-03-08T07:09:46.000Z;14114816
grafana;2017-03-08T07:09:56.000Z;14114816
grafana;2017-03-08T07:10:06.000Z;14114816
grafana;2017-03-08T07:10:16.000Z;14245888
grafana;2017-03-08T07:10:26.000Z;14245888
grafana;2017-03-08T07:10:36.000Z;12988416
grafana;2017-03-08T07:10:46.000Z;12984320
grafana;2017-03-08T07:10:56.000Z;12984320
grafana;2017-03-08T07:11:06.000Z;12984320
grafana;2017-03-08T07:11:16.000Z;12984320
grafana;2017-03-08T07:11:26.000Z;13316096
grafana;2017-03-08T07:11:36.000Z;13242368
grafana;2017-03-08T07:11:46.000Z;13295616
grafana;2017-03-08T07:11:56.000Z;13295616
grafana;2017-03-08T07:12:06.000Z;13328384
grafana;2017-03-08T07:12:16.000Z;13541376
grafana;2017-03-08T07:12:26.000Z;13541376
grafana;2017-03-08T07:12:36.000Z;13418496
grafana;2017-03-08T07:12:46.000Z;13320192
grafana;2017-03-08T07:12:56.000Z;13320192
grafana;2017-03-08T07:13:06.000Z;13320192
grafana;2017-03-08T07:13:16.000Z;13324288
grafana;2017-03-08T07:13:26.000Z;13324288
