sep=;
Series;Time;Value
grafana;2017-03-08T06:49:39.000Z;13918208
grafana;2017-03-08T06:49:49.000Z;13918208
grafana;2017-03-08T06:49:59.000Z;13918208
grafana;2017-03-08T06:50:09.000Z;13918208
grafana;2017-03-08T06:50:19.000Z;13918208
grafana;2017-03-08T06:50:29.000Z;13918208
grafana;2017-03-08T06:50:39.000Z;13557760
grafana;2017-03-08T06:50:49.000Z;13557760
grafana;2017-03-08T06:50:59.000Z;13557760
grafana;2017-03-08T06:51:09.000Z;13557760
grafana;2017-03-08T06:51:19.000Z;13557760
grafana;2017-03-08T06:51:29.000Z;13688832
grafana;2017-03-08T06:51:39.000Z;13615104
keen_lovelace;2017-03-08T06:32:39.000Z;1183744
keen_lovelace;2017-03-08T06:32:49.000Z;1183744
keen_lovelace;2017-03-08T06:32:59.000Z;1183744
keen_lovelace;2017-03-08T06:33:09.000Z;1183744
keen_lovelace;2017-03-08T06:33:19.000Z;1183744
keen_lovelace;2017-03-08T06:33:29.000Z;1183744
keen_lovelace;2017-03-08T06:33:39.000Z;1183744
keen_lovelace;2017-03-08T06:33:49.000Z;1183744
keen_lovelace;2017-03-08T06:33:59.000Z;1183744
keen_lovelace;2017-03-08T06:34:09.000Z;1183744
keen_lovelace;2017-03-08T06:34:19.000Z;1183744
keen_lovelace;2017-03-08T06:34:29.000Z;1183744
keen_lovelace;2017-03-08T06:34:39.000Z;1183744
keen_lovelace;2017-03-08T06:34:49.000Z;1183744
keen_lovelace;2017-03-08T06:34:59.000Z;1183744
keen_lovelace;2017-03-08T06:35:09.000Z;1183744
keen_lovelace;2017-03-08T06:35:19.000Z;1183744
keen_lovelace;2017-03-08T06:35:29.000Z;1183744
keen_lovelace;2017-03-08T06:35:39.000Z;1183744
keen_lovelace;2017-03-08T06:35:49.000Z;1183744
keen_lovelace;2017-03-08T06:35:59.000Z;1183744
keen_lovelace;2017-03-08T06:36:09.000Z;1183744
keen_lovelace;2017-03-08T06:36:19.000Z;1183744
keen_lovelace;2017-03-08T06:36:29.000Z;1183744
keen_lovelace;2017-03-08T06:36:39.000Z;1183744
keen_lovelace;2017-03-08T06:36:49.000Z;1183744
keen_lovelace;2017-03-08T06:36:59.000Z;1183744
keen_lovelace;2017-03-08T06:37:09.000Z;1183744
keen_lovelace;2017-03-08T06:37:19.000Z;1183744
keen_lovelace;2017-03-08T06:37:29.000Z;null
keen_lovelace;2017-03-08T06:37:39.000Z;null
keen_lovelace;2017-03-08T06:37:49.000Z;null
keen_lovelace;2017-03-08T06:37:59.000Z;null
keen_lovelace;2017-03-08T06:38:09.000Z;null
keen_lovelace;2017-03-08T06:38:19.000Z;null
keen_lovelace;2017-03-08T06:38:29.000Z;null
keen_lovelace;2017-03-08T06:38:39.000Z;null
keen_lovelace;2017-03-08T06:38:49.000Z;null
keen_lovelace;2017-03-08T06:38:59.000Z;null
keen_lovelace;2017-03-08T06:39:09.000Z;null
keen_lovelace;2017-03-08T06:39:19.000Z;null
keen_lovelace;2017-03-08T06:39:29.000Z;null
keen_lovelace;2017-03-08T06:39:39.000Z;null
keen_lovelace;2017-03-08T06:39:49.000Z;null
keen_lovelace;2017-03-08T06:39:59.000Z;null
keen_lovelace;2017-03-08T06:40:09.000Z;null
keen_lovelace;2017-03-08T06:40:19.000Z;null
keen_lovelace;2017-03-08T06:40:29.000Z;null
keen_lovelace;2017-03-08T06:40:39.000Z;null
keen_lovelace;2017-03-08T06:40:49.000Z;null
keen_lovelace;2017-03-08T06:40:59.000Z;null
keen_lovelace;2017-03-08T06:41:09.000Z;null
keen_lovelace;2017-03-08T06:41:19.000Z;null
